"V1","V2","V3","V4","V5","V6"
9.07320004201924e-05,3.07149104710024e-06,0.999799003455134,9.6683213697836e-07,0.000100540009069607,5.68621219180146e-06
5.26258320138694e-06,0.766568150640964,7.24210631958288e-07,0.233424382937396,2.59893899374443e-07,1.21973390688601e-06
7.51853115139401e-08,0.315743310855211,1.57165458852748e-06,0.684253649006257,4.32920660268831e-09,1.38896942526937e-06
8.69901492025496e-05,0.863143796413243,9.81612151854984e-07,0.136762554128974,4.34612379498165e-06,1.33157263414124e-06
2.26516381122328e-05,0.919712620713285,3.26530850250403e-07,0.080244273324975,1.93356031163263e-05,7.92189661112056e-07
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
2.38243297614484e-06,7.46048405282088e-07,0.999991082989037,2.04230321355804e-06,1.28958924245141e-07,3.61726744375252e-06
1.53036288683157e-07,0.62989522182441,7.5980264964815e-07,0.370102636626798,8.52753468764791e-08,1.14343450658736e-06
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
1.97081164426133e-05,0.959136768376209,2.91709243515392e-07,0.040832337744082,1.02390486711889e-05,6.55005352128263e-07
8.90963392317277e-07,8.05380876816095e-07,0.999992792394885,1.90670419516535e-06,1.36901955324482e-07,3.46765469592074e-06
0.000204203805610732,0.959870317649238,2.50968793327768e-07,0.0398764367674135,4.81398511919338e-05,6.50957752347244e-07
8.05432818305728e-05,0.96275067849138,2.36644552285743e-07,0.0371200402290358,4.79185534261447e-05,5.82799775674147e-07
1.55814939523402e-05,1.66820955574748e-06,2.97985427371708e-06,1.41368999546141e-06,5.99634480190878e-07,0.999977757117742
5.26258320138694e-06,0.766568150640964,7.24210631958288e-07,0.233424382937396,2.59893899374443e-07,1.21973390688601e-06
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
8.09333915658359e-07,7.14686079605247e-07,0.999990841910654,3.52601731489104e-06,2.3440040395589e-07,3.87365163134663e-06
5.26258320138694e-06,0.766568150640964,7.24210631958288e-07,0.233424382937396,2.59893899374443e-07,1.21973390688601e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
7.60990621226367e-05,0.981351245775596,2.05989700704849e-07,0.0185470802390919,2.48986607220338e-05,4.7027276691275e-07
2.10322107759878e-06,0.780075509547323,6.92064340275687e-07,0.219920312867767,2.65916696657592e-07,1.11638279610197e-06
7.31939885352498e-06,0.925309990156106,3.08054615222556e-07,0.074662302600632,1.93675732398948e-05,7.12216553468057e-07
2.6344417616072e-06,0.465103209412596,1.86594968394444e-06,0.534890491171467,1.80118856663979e-08,1.78101260629699e-06
5.25608608731386e-06,0.248009931399336,1.94275658648417e-06,0.751981182364874,5.7339906707149e-08,1.63005320986332e-06
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
1.55814939523402e-05,1.66820955574748e-06,2.97985427371708e-06,1.41368999546141e-06,5.99634480190878e-07,0.999977757117742
3.18803207841816e-05,9.03922962822783e-07,0.999959678409932,2.42647660170024e-06,7.16619028772105e-07,4.39425069069492e-06
1.11910224137862e-05,1.30357890960141e-06,2.65812235509486e-06,2.30313810066035e-06,8.97341727111419e-07,0.999981646796493
1.68037484372354e-07,0.29832723450895,1.60221647733703e-06,0.701669532758556,4.38662095240825e-09,1.45809191148858e-06
8.05432818305728e-05,0.96275067849138,2.36644552285743e-07,0.0371200402290358,4.79185534261447e-05,5.82799775674147e-07
1.11910224137862e-05,1.30357890960141e-06,2.65812235509486e-06,2.30313810066035e-06,8.97341727111419e-07,0.999981646796493
1.92551146985947e-05,0.745121422828945,1.19570424617559e-06,0.254854879489187,1.60269789278985e-06,1.64416503130922e-06
7.60990621226367e-05,0.981351245775596,2.05989700704849e-07,0.0185470802390919,2.48986607220338e-05,4.7027276691275e-07
6.58641784433063e-06,0.96207801451831,2.74093564910908e-07,0.0379043983667155,1.01402821317888e-05,5.86321434096587e-07
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
7.60990621226367e-05,0.981351245775596,2.05989700704849e-07,0.0185470802390919,2.48986607220338e-05,4.7027276691275e-07
1.53036288683157e-07,0.62989522182441,7.5980264964815e-07,0.370102636626798,8.52753468764791e-08,1.14343450658736e-06
1.53036288683157e-07,0.62989522182441,7.5980264964815e-07,0.370102636626798,8.52753468764791e-08,1.14343450658736e-06
8.05432818305728e-05,0.96275067849138,2.36644552285743e-07,0.0371200402290358,4.79185534261447e-05,5.82799775674147e-07
1.11910224137862e-05,1.30357890960141e-06,2.65812235509486e-06,2.30313810066035e-06,8.97341727111419e-07,0.999981646796493
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
1.08541062607607e-06,1.34171645191508e-06,3.28658252916116e-06,2.37162749262068e-06,1.90868464858064e-07,0.999991723794435
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
8.05432818305728e-05,0.96275067849138,2.36644552285743e-07,0.0371200402290358,4.79185534261447e-05,5.82799775674147e-07
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
5.42472946331694e-06,2.13382538278224e-07,0.999989566231974,2.17226168610331e-06,1.8133403537557e-08,2.60526093445003e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
7.51853115139401e-08,0.315743310855211,1.57165458852748e-06,0.684253649006257,4.32920660268831e-09,1.38896942526937e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
1.18786736318089e-06,0.484202354109653,1.80846518841262e-06,0.515792964406399,1.7459338229487e-08,1.66769205820007e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
0.000204203805610732,0.959870317649238,2.50968793327768e-07,0.0398764367674135,4.81398511919338e-05,6.50957752347244e-07
0.000195028555658407,0.979857904025188,2.18857417732235e-07,0.0199210723618116,2.52497042288565e-05,5.26495696150355e-07
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
1.08541062607607e-06,1.34171645191508e-06,3.28658252916116e-06,2.37162749262068e-06,1.90868464858064e-07,0.999991723794435
0.000195028555658407,0.979857904025188,2.18857417732235e-07,0.0199210723618116,2.52497042288565e-05,5.26495696150355e-07
0.000195028555658407,0.979857904025188,2.18857417732235e-07,0.0199210723618116,2.52497042288565e-05,5.26495696150355e-07
1.97081164426133e-05,0.959136768376209,2.91709243515392e-07,0.040832337744082,1.02390486711889e-05,6.55005352128263e-07
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
8.09333915658359e-07,7.14686079605247e-07,0.999990841910654,3.52601731489104e-06,2.3440040395589e-07,3.87365163134663e-06
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
2.10322107759878e-06,0.780075509547323,6.92064340275687e-07,0.219920312867767,2.65916696657592e-07,1.11638279610197e-06
0.000686841405197817,3.89228281895712e-06,1.79426581097751e-06,4.30373404096167e-07,0.00019087404667564,0.999116167626092
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
2.10322107759878e-06,0.780075509547323,6.92064340275687e-07,0.219920312867767,2.65916696657592e-07,1.11638279610197e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
0.00138671593305286,2.78912596130995e-06,1.5276879014259e-06,7.10262031194439e-07,0.00027811089483403,0.998330146096219
1.95988881570482e-06,9.56938019306073e-07,2.78073779609037e-06,3.95264625481646e-06,2.76157137911674e-07,0.999990073631976
3.91384010892175e-06,3.98062666569947e-07,4.17124664775855e-06,5.80960489305612e-06,6.08815753160062e-08,0.999985646364109
3.53321429238548e-05,2.43995431391729e-06,1.77053712696643e-06,1.1731118086784e-06,9.59451267619559e-05,0.999863339127065
5.26258320138694e-06,0.766568150640964,7.24210631958288e-07,0.233424382937396,2.59893899374443e-07,1.21973390688601e-06
4.70209351903082e-07,4.1620297324584e-07,5.18025867733292e-06,5.99796021984695e-06,1.43437745362037e-08,0.999987921025003
8.5773378229615e-07,1.0501301386494e-06,2.92453891117128e-06,3.87108093163118e-06,2.84116442129665e-07,0.999991012399794
2.39129453342381e-05,1.19022783434901e-06,2.52124571530348e-06,2.34123560625586e-06,8.87286578293972e-07,0.999969147058931
1.55814939523402e-05,1.66820955574748e-06,2.97985427371708e-06,1.41368999546141e-06,5.99634480190878e-07,0.999977757117742
8.5773378229615e-07,1.0501301386494e-06,2.92453891117128e-06,3.87108093163118e-06,2.84116442129665e-07,0.999991012399794
2.6344417616072e-06,0.465103209412596,1.86594968394444e-06,0.534890491171467,1.80118856663979e-08,1.78101260629699e-06
1.55814939523402e-05,1.66820955574748e-06,2.97985427371708e-06,1.41368999546141e-06,5.99634480190878e-07,0.999977757117742
9.14422435432217e-06,6.97212235288366e-08,7.08698104310214e-06,2.40597875399135e-05,1.7234903251445e-08,0.999959622050936
2.10322107759878e-06,0.780075509547323,6.92064340275687e-07,0.219920312867767,2.65916696657592e-07,1.11638279610197e-06
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
2.30181400214913e-06,1.22021171749637e-06,3.12090469867749e-06,2.4201693216085e-06,1.87226802113855e-07,0.999990749673458
1.97081164426133e-05,0.959136768376209,2.91709243515392e-07,0.040832337744082,1.02390486711889e-05,6.55005352128263e-07
0.00174721897601206,3.56096600027868e-06,1.70885903130605e-06,4.35657158705609e-07,0.000184238720481673,0.998062836821315
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
3.91384010892175e-06,3.98062666569947e-07,4.17124664775855e-06,5.80960489305612e-06,6.08815753160062e-08,0.999985646364109
6.58641784433063e-06,0.96207801451831,2.74093564910908e-07,0.0379043983667155,1.01402821317888e-05,5.86321434096587e-07
0.00309192380538548,3.89720816779344e-06,0.996597343727148,6.63054601417113e-07,0.000299731673268114,6.44053142916473e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
1.11910224137862e-05,1.30357890960141e-06,2.65812235509486e-06,2.30313810066035e-06,8.97341727111419e-07,0.999981646796493
5.26258320138694e-06,0.766568150640964,7.24210631958288e-07,0.233424382937396,2.59893899374443e-07,1.21973390688601e-06
4.01909717092903e-07,1.57040650968958e-07,0.999993653568221,3.38082708236218e-06,5.18819516533166e-09,2.40146613253287e-06
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
7.60990621226367e-05,0.981351245775596,2.05989700704849e-07,0.0185470802390919,2.48986607220338e-05,4.7027276691275e-07
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
3.32254571619055e-05,1.02316021123483e-06,0.999960085306138,1.31672379083265e-06,4.18539270025996e-07,3.93081342814709e-06
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
6.58641784433063e-06,0.96207801451831,2.74093564910908e-07,0.0379043983667155,1.01402821317888e-05,5.86321434096587e-07
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
0.000204203805610732,0.959870317649238,2.50968793327768e-07,0.0398764367674135,4.81398511919338e-05,6.50957752347244e-07
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
1.2804181023257e-05,9.78128477414072e-07,0.999978957936259,2.27856870126959e-06,7.72400525728433e-07,4.20878501294173e-06
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
0.000195028555658407,0.979857904025188,2.18857417732235e-07,0.0199210723618116,2.52497042288565e-05,5.26495696150355e-07
5.25608608731386e-06,0.248009931399336,1.94275658648417e-06,0.751981182364874,5.7339906707149e-08,1.63005320986332e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
1.53036288683157e-07,0.62989522182441,7.5980264964815e-07,0.370102636626798,8.52753468764791e-08,1.14343450658736e-06
5.66924833980094e-06,5.11429309027441e-07,4.68675817203353e-06,3.54909367465053e-06,4.19297425554026e-08,0.999985541540762
7.60990621226367e-05,0.981351245775596,2.05989700704849e-07,0.0185470802390919,2.48986607220338e-05,4.7027276691275e-07
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
2.10322107759878e-06,0.780075509547323,6.92064340275687e-07,0.219920312867767,2.65916696657592e-07,1.11638279610197e-06
1.53036288683157e-07,0.62989522182441,7.5980264964815e-07,0.370102636626798,8.52753468764791e-08,1.14343450658736e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
0.000204203805610732,0.959870317649238,2.50968793327768e-07,0.0398764367674135,4.81398511919338e-05,6.50957752347244e-07
2.38243297614484e-06,7.46048405282088e-07,0.999991082989037,2.04230321355804e-06,1.28958924245141e-07,3.61726744375252e-06
2.39129453342381e-05,1.19022783434901e-06,2.52124571530348e-06,2.34123560625586e-06,8.87286578293972e-07,0.999969147058931
1.08541062607607e-06,1.34171645191508e-06,3.28658252916116e-06,2.37162749262068e-06,1.90868464858064e-07,0.999991723794435
4.56709484434759e-08,0.187875238772198,1.04976034389558e-06,0.81212262714861,4.70467554467461e-09,1.03394322351322e-06
8.05432818305728e-05,0.96275067849138,2.36644552285743e-07,0.0371200402290358,4.79185534261447e-05,5.82799775674147e-07
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
2.28650782112426e-06,6.6106876602844e-07,0.999989013307569,3.77525648428767e-06,2.20263914086064e-07,4.04359544566455e-06
0.999322201809144,9.37354395947308e-06,6.28884637667527e-06,1.52559884758526e-06,0.000645086764521345,1.55234371518401e-05
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
1.18786736318089e-06,0.484202354109653,1.80846518841262e-06,0.515792964406399,1.7459338229487e-08,1.66769205820007e-06
1.63326222213467e-06,7.35829894632037e-08,0.999986801147818,9.15510726371653e-06,2.47782338416349e-08,2.3121214723352e-06
2.91060683728673e-07,1.66847379280685e-08,0.99998298236343,1.51735677288136e-05,1.13013148037438e-09,1.53519328793897e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
7.60990621226367e-05,0.981351245775596,2.05989700704849e-07,0.0185470802390919,2.48986607220338e-05,4.7027276691275e-07
3.73739313084769e-07,1.40958138855495e-07,0.999990559569157,6.23394211439493e-06,8.42888519732242e-09,2.68336239075089e-06
1.53036288683157e-07,0.62989522182441,7.5980264964815e-07,0.370102636626798,8.52753468764791e-08,1.14343450658736e-06
2.6344417616072e-06,0.465103209412596,1.86594968394444e-06,0.534890491171467,1.80118856663979e-08,1.78101260629699e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
7.12258066353464e-06,0.134319983274707,1.24714575916684e-06,0.865670403838223,5.36247419602104e-08,1.18953590460144e-06
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
0.000130207817306603,2.8481127682339e-06,1.89675174246951e-06,7.31561479005188e-07,5.96923672554571e-05,0.999804623389449
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
0.000204203805610732,0.959870317649238,2.50968793327768e-07,0.0398764367674135,4.81398511919338e-05,6.50957752347244e-07
6.58641784433063e-06,0.96207801451831,2.74093564910908e-07,0.0379043983667155,1.01402821317888e-05,5.86321434096587e-07
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
1.53036288683157e-07,0.62989522182441,7.5980264964815e-07,0.370102636626798,8.52753468764791e-08,1.14343450658736e-06
2.28650782112426e-06,6.6106876602844e-07,0.999989013307569,3.77525648428767e-06,2.20263914086064e-07,4.04359544566455e-06
0.000130207817306603,2.8481127682339e-06,1.89675174246951e-06,7.31561479005188e-07,5.96923672554571e-05,0.999804623389449
5.89193209843953e-07,8.01063920312088e-08,0.999988534440647,8.54580768727396e-06,2.42965087636491e-08,2.22615555509447e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
1.92551146985947e-05,0.745121422828945,1.19570424617559e-06,0.254854879489187,1.60269789278985e-06,1.64416503130922e-06
1.63326222213467e-06,7.35829894632037e-08,0.999986801147818,9.15510726371653e-06,2.47782338416349e-08,2.3121214723352e-06
1.2804181023257e-05,9.78128477414072e-07,0.999978957936259,2.27856870126959e-06,7.72400525728433e-07,4.20878501294173e-06
5.26258320138694e-06,0.766568150640964,7.24210631958288e-07,0.233424382937396,2.59893899374443e-07,1.21973390688601e-06
0.000686841405197817,3.89228281895712e-06,1.79426581097751e-06,4.30373404096167e-07,0.00019087404667564,0.999116167626092
3.32254571619055e-05,1.02316021123483e-06,0.999960085306138,1.31672379083265e-06,4.18539270025996e-07,3.93081342814709e-06
3.32254571619055e-05,1.02316021123483e-06,0.999960085306138,1.31672379083265e-06,4.18539270025996e-07,3.93081342814709e-06
5.26258320138694e-06,0.766568150640964,7.24210631958288e-07,0.233424382937396,2.59893899374443e-07,1.21973390688601e-06
0.000195028555658407,0.979857904025188,2.18857417732235e-07,0.0199210723618116,2.52497042288565e-05,5.26495696150355e-07
7.60990621226367e-05,0.981351245775596,2.05989700704849e-07,0.0185470802390919,2.48986607220338e-05,4.7027276691275e-07
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
2.39129453342381e-05,1.19022783434901e-06,2.52124571530348e-06,2.34123560625586e-06,8.87286578293972e-07,0.999969147058931
2.40650267156076e-05,1.00339155596533e-07,0.999967423843661,5.81510099593063e-06,7.90953873353704e-08,2.51659408430133e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
1.39432564649233e-05,1.10549737533391e-06,0.999979496888547,1.23559091064364e-06,4.5018977288387e-07,3.76857692837902e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
4.57223718501078e-07,0.761117161280653,8.45607456514518e-07,0.238880253835753,5.46490418726201e-08,1.22740337730877e-06
2.38243297614484e-06,7.46048405282088e-07,0.999991082989037,2.04230321355804e-06,1.28958924245141e-07,3.61726744375252e-06
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
1.97081164426133e-05,0.959136768376209,2.91709243515392e-07,0.040832337744082,1.02390486711889e-05,6.55005352128263e-07
0.000548072450977039,3.0425155145115e-06,1.60272733407505e-06,7.01894404651771e-07,0.000292490964512307,0.999154089447258
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
0.00309192380538548,3.89720816779344e-06,0.996597343727148,6.63054601417113e-07,0.000299731673268114,6.44053142916473e-06
4.5414895088759e-07,0.61126040054576,7.87626149361238e-07,0.38873704788322,8.12800180642521e-08,1.22851590178662e-06
0.998735902409462,8.37912857150118e-06,6.5895486533762e-06,3.05051251597912e-06,0.00122916329409926,1.69151066978044e-05
0.000204203805610732,0.959870317649238,2.50968793327768e-07,0.0398764367674135,4.81398511919338e-05,6.50957752347244e-07
7.60990621226367e-05,0.981351245775596,2.05989700704849e-07,0.0185470802390919,2.48986607220338e-05,4.7027276691275e-07
7.71328163778115e-07,0.322438921250866,1.34144981146405e-06,0.677557566829796,2.08833143431691e-08,1.37825804849681e-06
2.26516381122328e-05,0.919712620713285,3.26530850250403e-07,0.080244273324975,1.93356031163263e-05,7.92189661112056e-07
0.000195028555658407,0.979857904025188,2.18857417732235e-07,0.0199210723618116,2.52497042288565e-05,5.26495696150355e-07
8.05432818305728e-05,0.96275067849138,2.36644552285743e-07,0.0371200402290358,4.79185534261447e-05,5.82799775674147e-07
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
7.60990621226367e-05,0.981351245775596,2.05989700704849e-07,0.0185470802390919,2.48986607220338e-05,4.7027276691275e-07
2.91060683728673e-07,1.66847379280685e-08,0.99998298236343,1.51735677288136e-05,1.13013148037438e-09,1.53519328793897e-06
1.13100033120564e-05,0.234128124473257,1.96005928516497e-06,0.765856863351666,5.38778512627581e-08,1.68823462941943e-06
0.000195028555658407,0.979857904025188,2.18857417732235e-07,0.0199210723618116,2.52497042288565e-05,5.26495696150355e-07
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
8.5773378229615e-07,1.0501301386494e-06,2.92453891117128e-06,3.87108093163118e-06,2.84116442129665e-07,0.999991012399794
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
7.31939885352498e-06,0.925309990156106,3.08054615222556e-07,0.074662302600632,1.93675732398948e-05,7.12216553468057e-07
2.31603303815211e-06,0.878004423658542,6.67505446231325e-07,0.121991432645514,1.60066277345658e-07,1.00009118221246e-06
1.95988881570482e-06,9.56938019306073e-07,2.78073779609037e-06,3.95264625481646e-06,2.76157137911674e-07,0.999990073631976
5.26258320138694e-06,0.766568150640964,7.24210631958288e-07,0.233424382937396,2.59893899374443e-07,1.21973390688601e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
8.90963392317277e-07,8.05380876816095e-07,0.999992792394885,1.90670419516535e-06,1.36901955324482e-07,3.46765469592074e-06
5.30081308644145e-06,0.0846449758318703,1.11431110598955e-06,0.91534718816239,3.09749088335611e-07,1.11113245909598e-06
5.89193209843953e-07,8.01063920312088e-08,0.999988534440647,8.54580768727396e-06,2.42965087636491e-08,2.22615555509447e-06
1.55814939523402e-05,1.66820955574748e-06,2.97985427371708e-06,1.41368999546141e-06,5.99634480190878e-07,0.999977757117742
2.10322107759878e-06,0.780075509547323,6.92064340275687e-07,0.219920312867767,2.65916696657592e-07,1.11638279610197e-06
7.71328163778115e-07,0.322438921250866,1.34144981146405e-06,0.677557566829796,2.08833143431691e-08,1.37825804849681e-06
5.26258320138694e-06,0.766568150640964,7.24210631958288e-07,0.233424382937396,2.59893899374443e-07,1.21973390688601e-06
5.25608608731386e-06,0.248009931399336,1.94275658648417e-06,0.751981182364874,5.7339906707149e-08,1.63005320986332e-06
5.59863951448681e-06,0.869594665986082,7.04455241146416e-07,0.130397766871979,1.58324034889903e-07,1.10572314828968e-06
8.5773378229615e-07,1.0501301386494e-06,2.92453891117128e-06,3.87108093163118e-06,2.84116442129665e-07,0.999991012399794
1.97081164426133e-05,0.959136768376209,2.91709243515392e-07,0.040832337744082,1.02390486711889e-05,6.55005352128263e-07
5.26258320138694e-06,0.766568150640964,7.24210631958288e-07,0.233424382937396,2.59893899374443e-07,1.21973390688601e-06
1.53036288683157e-07,0.62989522182441,7.5980264964815e-07,0.370102636626798,8.52753468764791e-08,1.14343450658736e-06
2.26516381122328e-05,0.919712620713285,3.26530850250403e-07,0.080244273324975,1.93356031163263e-05,7.92189661112056e-07
2.38243297614484e-06,7.46048405282088e-07,0.999991082989037,2.04230321355804e-06,1.28958924245141e-07,3.61726744375252e-06
1.2804181023257e-05,9.78128477414072e-07,0.999978957936259,2.27856870126959e-06,7.72400525728433e-07,4.20878501294173e-06
3.32254571619055e-05,1.02316021123483e-06,0.999960085306138,1.31672379083265e-06,4.18539270025996e-07,3.93081342814709e-06
3.03830621072971e-05,1.51991009551106e-06,2.82442306053668e-06,1.435626733008e-06,5.97655890521497e-07,0.999963239322113
8.05432818305728e-05,0.96275067849138,2.36644552285743e-07,0.0371200402290358,4.79185534261447e-05,5.82799775674147e-07
3.03830621072971e-05,1.51991009551106e-06,2.82442306053668e-06,1.435626733008e-06,5.97655890521497e-07,0.999963239322113
5.26258320138694e-06,0.766568150640964,7.24210631958288e-07,0.233424382937396,2.59893899374443e-07,1.21973390688601e-06
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
1.64072138125277e-07,0.775287076385814,8.06058111527575e-07,0.224710773441086,5.5998652443219e-08,1.12404419824981e-06
